        P4        day      smi_i  curvature   Swin_max   SWin_int   Qnet_max   Qnet_int     LE_max     LE_int  LEveg_max  LEveg_int LEsoil_max LEsoil_int  LEliq_max  LEliq_int     SH_max     SH_int     GR_max     GR_int evafra_ave        beta_ave     Ra_14h     Ra_ave          Rs_14h          Rs_ave   Anet_min   Resp_max    NEE_min    wce_min   Anet_int   Resp_int    NEE_int    wce_int  wce_h_int  wcs_h_int    wce_wcs      WUEplt_ave      WUEeco_ave      WUEint_ave      WUEplt_std      WUEeco_std      WUEint_std   tm_range     tm_max     qm_ave  co2_range    co2_min      h_max      h_ran  lcl_h_min   wg_range     ts_max  wqe_h_int  wqs_h_int    wqe_wqs    wqe_int    VPD_ave     CD_ave   Anet_SUM    DTU_SUM        DVR evafra_14h  SWnet_12h  SWnet_int    thetam0        lai       cveg     qm_18h    wts_int    wte_int  wts_h_int  wte_h_int   w2_range       wg_0       w2_0
   1.60000 231.0000000        nan    5.00000  783.87000   23.86101  498.19000   14.16441  183.81000    5.52873  183.49000    5.51845    0.33912    0.01028    0.00000    0.00000  289.14000    7.76199   26.74200    0.87369    0.49273         1.61461   23.86000   28.78611       294.90000       295.37931   -0.92960    0.15850   -0.77640   -5.20900  -30.32003    5.33850  -24.98153  -41.39172  -42.54000  -16.31000    2.60822        -4.35533        -3.58916        -0.10904         2.05007         1.80138         0.02661   14.96000  301.00000    8.62244   59.20000  362.70000 1471.60000 1241.53000  115.56000    0.00050  304.53000   -3.54067    1.84313   -1.92101   -6.94695   13.82351  185.64963   30.29000    0.00000    0.00000    0.44681  626.24000   19.13653  286.04000    0.02519    0.02488    8.65000    7.76995    1.64240    8.27119    1.72526    0.00162    0.06090    0.07210
   1.60000 232.0000000        nan    5.00000  783.87000   23.86101  496.58000   14.11408  169.30000    5.12506  169.03000    5.11658    0.27961    0.00849    0.00000    0.00000  301.47000    8.10196   27.14400    0.88706    0.46617         1.81040   23.72000   28.55667       332.30000       329.65958   -0.85040    0.16300   -0.69350   -5.34300  -27.85437    5.46470  -22.38967  -43.30024  -43.64000  -14.47000    3.01589        -4.31054        -3.47287        -0.11230         2.02352         1.75825         0.02783   15.18000  301.22000    8.55682   58.40000  363.50000 1496.10000 1266.03000  115.56000    0.00040  304.89000   -3.49751    1.68648   -2.07385   -6.88750   14.24430  190.01103   27.83000    0.00000    0.00000    0.41533  626.24000   19.13653  286.04000    0.02853    0.02813    8.53600    8.11028    1.70407    8.47092    1.75919    0.00149    0.06070    0.07050
   1.60000 233.0000000        nan    5.00000  783.87000   23.86101  494.99000   14.06402  154.87000    4.72192  154.64000    4.71475    0.23765    0.00716    0.00000    0.00000  313.76000    8.44195   27.53600    0.90015    0.43929         2.04094   23.58000   28.32006       375.90000       369.47292   -0.77290    0.16750   -0.61240   -5.47500  -25.44407    5.59236  -19.85171  -45.20077  -44.70000  -12.71000    3.51692        -4.26855        -3.34656        -0.11553         1.99743         1.71155         0.02904   15.40000  301.44000    8.49317   57.80000  364.10000 1520.10000 1290.03000  115.56000    0.00036  305.25000   -3.45407    1.53372   -2.25209   -6.82296   14.66300  194.37019   25.42000    0.00000    0.00000    0.38371  626.24000   19.13653  286.04000    0.03230    0.03179    8.42600    8.45061    1.76577    8.66698    1.79255    0.00137    0.06060    0.06900
   1.60000 234.0000000        nan    5.00000  783.87000   23.86101  493.42000   14.01464  140.68000    4.32293  140.51000    4.31736    0.18296    0.00556    0.00000    0.00000  325.89000    8.77885   27.91600    0.91287    0.41235         2.31423   23.45000   28.08115       427.00000       415.85125   -0.69800    0.17210   -0.53380   -5.60500  -23.10760    5.72013  -17.38748  -47.07764  -45.74000  -11.03000    4.14687        -4.22934        -3.20867        -0.11871         1.97199         1.66139         0.03024   15.62000  301.66000    8.43187   57.10000  364.80000 1543.50000 1313.43000  115.56000    0.00025  305.61000   -3.41042    1.38571   -2.46114   -6.75377   15.07678  198.68631   23.09000    0.00000    0.00000    0.35227  626.24000   19.13653  286.04000    0.03657    0.03591    8.32100    8.78785    1.82696    8.85813    1.82514    0.00124    0.06040    0.06760
   1.60000 235.0000000        nan    5.00000  783.87000   23.86101  492.02000   13.97042  128.04000    3.96458  127.89000    3.95973    0.16233    0.00484    0.00000    0.00000  336.75000    9.08180   28.24700    0.92406    0.38784         2.60994   23.33000   27.86228       481.60000       465.28486   -0.63180    0.17620   -0.46440   -5.72100  -21.04093    5.83630  -15.20464  -48.76438  -46.65000   -9.56900    4.87512        -4.19589        -3.06812        -0.12156         1.94926         1.60939         0.03131   15.81000  301.85000    8.37816   56.60000  365.30000 1564.30000 1334.23000  115.56000    0.00026  305.92000   -3.37092    1.25536   -2.68522   -6.68772   15.44739  202.57093   21.02000    0.00000    0.00000    0.32396  626.24000   19.13653  286.04000    0.04140    0.04055    8.23000    9.09111    1.88201    9.02732    1.85402    0.00113    0.06040    0.06640
   1.60000 236.0000000        nan    5.00000  783.87000   23.86101  490.69000   13.92825  116.07000    3.62200  115.95000    3.61818    0.12853    0.00384    0.00000    0.00000  347.08000    9.37168   28.55700    0.93456    0.36413         2.95254   23.23000   27.65010       543.50000       521.45681   -0.56980    0.18010   -0.39910   -5.83500  -19.09548    5.94839  -13.14709  -50.37573  -47.51000   -8.20900    5.78755        -4.16534        -2.91529        -0.12428         1.92768         1.55296         0.03233   15.99000  302.03000    8.32789   56.10000  365.80000 1583.90000 1353.82000  115.56000    0.00020  306.22000   -3.33262    1.13272   -2.94214   -6.62062   15.80149  206.29239   19.08000    0.00000    0.00000    0.29686  626.24000   19.13653  286.04000    0.04685    0.04577    8.14500    9.38128    1.93471    9.18708    1.88132    0.00102    0.06030    0.06530
   1.98000 216.0000000        nan    6.00000  783.87000   23.86101  518.30000   14.78504  358.23000   10.32697  349.81000   10.06725    8.43130    0.25972    0.00000    0.00000  142.51000    3.76488   21.26000    0.69319    0.78400         0.46420   26.23000   31.12186        75.33000        83.98050   -2.08200    0.11010   -1.97280   -3.37200  -67.02291    3.94964  -63.07327  -17.17537  -25.87000  -48.34000    0.53517        -5.33231        -4.86148        -0.06688         2.45953         2.23910         0.01221   11.92000  297.96000    9.64940   74.50000  347.40000 1144.20000  914.16000  112.02000    0.00860  299.76000   -4.03514    4.16932   -0.96782   -7.19228    8.53806  131.94446   66.96000    0.00000    0.00000    0.79391  626.24000   19.13653  286.04000    0.00387    0.00386   10.49000    3.76874    0.92238    5.53222    1.27052    0.00270    0.11000    0.11000
   1.98000 217.0000000        nan    6.00000  783.87000   23.86101  517.68000   14.76643  353.22000   10.19012  345.89000    9.96364    7.34190    0.22647    0.00000    0.00000  146.75000    3.87822   21.41500    0.69809    0.77620         0.48265   26.14000   31.06344        78.66000        87.39572   -2.04300    0.11140   -1.93240   -3.43600  -65.71466    3.98607  -61.72859  -17.92434  -26.48000  -47.01000    0.56328        -5.28178        -4.82180        -0.06824         2.44279         2.22988         0.01261   12.02000  298.06000    9.60976   73.80000  348.10000 1154.90000  924.86000  112.49000    0.00803  299.91000   -4.02070    4.08381   -0.98455   -7.19885    8.70321  133.59325   65.65000    0.00000    0.00000    0.78491  626.24000   19.13653  286.04000    0.00439    0.00438   10.42000    3.88220    0.94265    5.62413    1.28537    0.00280    0.10140    0.10730
   1.98000 218.0000000        nan    6.00000  783.87000   23.86101  516.98000   14.74506  347.46000   10.03234  341.28000    9.84117    6.20250    0.19118    0.00000    0.00000  151.62000    4.00888   21.59400    0.70384    0.76719         0.50441   26.03000   30.99118        82.60000        91.42358   -1.99800    0.11280   -1.88600   -3.51000  -64.24119    4.02815  -60.21304  -18.77582  -27.18000  -45.53000    0.59697        -5.22666        -4.77740        -0.06979         2.42435         2.21883         0.01306   12.13000  298.17000    9.56538   73.00000  348.90000 1167.10000  937.06000  112.95000    0.00776  300.08000   -4.00457    3.98759   -1.00426   -7.20604    8.89176  135.47913   64.18000    0.00000    0.00000    0.77444  626.24000   19.13653  286.04000    0.00497    0.00496   10.34000    4.01299    0.96602    5.72854    1.30227    0.00290    0.09340    0.10450
   1.98000 219.0000000        nan    6.00000  783.87000   23.86101  516.17000   14.72030  340.76000    9.84868  335.83000    9.69573    4.98480    0.15295    0.00000    0.00000  157.26000    4.16095   21.80500    0.71066    0.75666         0.53045   25.91000   30.90185        87.32000        96.22903   -1.94700    0.11450   -1.83340   -3.59100  -62.57723    4.07723  -58.50000  -19.75046  -27.96000  -43.88000    0.63719        -5.16642        -4.72796        -0.07157         2.40389         2.20606         0.01359   12.27000  298.31000    9.51521   72.10000  349.80000 1181.10000  951.05000  113.42000    0.00742  300.28000   -3.98587    3.87848   -1.02769   -7.21280    9.10911  137.64919   62.52000    0.00000    0.00000    0.76213  626.24000   19.13653  286.04000    0.00563    0.00562   10.25000    4.16522    0.99324    5.84816    1.32169    0.00298    0.08570    0.10160
   1.98000 220.0000000        nan    6.00000  783.87000   23.86101  515.24000   14.69163  332.99000    9.63511  329.31000    9.52098    3.75270    0.11412    0.00000    0.00000  163.81000    4.33786   22.05200    0.71868    0.74437         0.56186   25.78000   30.79560        93.04000       102.02176   -1.88800    0.11650   -1.77290   -3.68600  -60.68816    4.13460  -56.55356  -20.87212  -28.83000  -42.04000    0.68578        -5.10086        -4.67187        -0.07361         2.38108         2.19116         0.01421   12.42000  298.46000    9.45877   71.20000  350.70000 1197.20000  967.15000  113.88000    0.00653  300.51000   -3.96420    3.75495   -1.05573   -7.21854    9.35876  140.14832   60.63000    0.00000    0.00000    0.74769  626.24000   19.13653  286.04000    0.00639    0.00636   10.15000    4.34231    1.02491    5.98501    1.34398    0.00300    0.07851    0.09860
   1.98000 221.0000000        nan    6.00000  783.87000   23.86101  514.20000   14.65973  324.28000    9.39589  321.71000    9.31604    2.64610    0.07985    0.00000    0.00000  171.14000    4.53615   22.32800    0.72768    0.73053         0.59865   25.64000   30.67928        99.79000       108.82879   -1.82400    0.11870   -1.70680   -3.78800  -58.60783    4.19976  -54.40807  -22.12445  -29.80000  -40.06000    0.74388        -5.03249        -4.60901        -0.07586         2.35643         2.17400         0.01492   12.58000  298.62000    9.39761   70.10000  351.80000 1214.90000  984.85000  114.30000    0.00487  300.76000   -3.93971    3.62038   -1.08820   -7.22184    9.63590  142.92661   58.55000    0.00000    0.00000    0.73138  626.24000   19.13653  286.04000    0.00724    0.00721   10.03000    4.54080    1.06045    6.13547    1.36856    0.00298    0.07231    0.09560
   1.98000 222.0000000        nan    6.00000  783.87000   23.86101  513.05000   14.62456  314.62000    9.13067  312.82000    9.07437    1.86380    0.05630    0.00000    0.00000  179.27000    4.75633   22.63100    0.73757    0.71506         0.64155   25.49000   30.55647       107.80000       116.87619   -1.75300    0.12120   -1.63340   -3.90000  -56.31462    4.27341  -52.04121  -23.52101  -30.85000  -37.92000    0.81355        -4.96222        -4.53629        -0.07832         2.33024         2.15243         0.01571   12.76000  298.80000    9.33229   69.10000  352.80000 1234.30000 1004.25000  114.67000    0.00324  301.04000   -3.91270    3.47573   -1.12572   -7.22244    9.93970  145.98187   56.26000    0.00000    0.00000    0.71311  626.24000   19.13653  286.04000    0.00820    0.00817    9.91700    4.76120    1.09995    6.29935    1.39544    0.00291    0.06801    0.09260
   1.98000 223.0000000        nan    6.00000  783.87000   23.86101  511.82000   14.58669  304.14000    8.84317  302.81000    8.80122    1.37930    0.04194    0.00000    0.00000  188.07000    4.99529   22.95700    0.74824    0.69815         0.69070   25.33000   30.42599       117.10000       126.18375   -1.67700    0.12400   -1.55480   -4.02000  -53.87452    4.35446  -49.52005  -25.03124  -31.96000  -35.70000    0.89524        -4.89204        -4.45608        -0.08096         2.30306         2.12631         0.01657   12.95000  298.99000    9.26417   68.00000  353.90000 1254.90000 1024.85000  114.96000    0.00214  301.33000   -3.88339    3.32397   -1.16830   -7.21943   10.26483  149.26542   53.82000    0.00000    0.00000    0.69301  626.24000   19.13653  286.04000    0.00929    0.00925    9.79400    5.00041    1.14286    6.47328    1.42407    0.00280    0.06541    0.08970
   1.98000 224.0000000        nan    6.00000  783.87000   23.86101  510.48000   14.54557  292.70000    8.52902  291.64000    8.49550    1.09840    0.03352    0.00000    0.00000  197.66000    5.25671   23.31100    0.75986    0.67951         0.74786   25.16000   30.28206       128.10000       137.05347   -1.59600    0.12710   -1.47100   -4.14500  -51.28485    4.44433  -46.84052  -26.66433  -33.13000  -33.39000    0.99221        -4.82162        -4.36892        -0.08380         2.27500         2.09600         0.01752   13.16000  299.20000    9.19281   66.80000  355.10000 1277.00000 1046.95000  115.16000    0.00161  301.65000   -3.85169    3.16396   -1.21736   -7.21271   10.61568  152.81733   51.24000    0.00000    0.00000    0.67072  626.24000   19.13653  286.04000    0.01053    0.01047    9.66500    5.26209    1.18986    6.65932    1.45482    0.00267    0.06401    0.08690
   1.98000 225.0000000        nan    6.00000  783.87000   23.86101  509.03000   14.50064  280.12000    8.18341  279.25000    8.15585    0.90213    0.02757    0.00000    0.00000  208.20000    5.54461   23.69800    0.77263    0.65879         0.81548   24.99000   30.11925       141.20000       149.87194   -1.51000    0.13060   -1.38190   -4.27900  -48.54477    4.54406  -44.00071  -28.43109  -34.36000  -31.00000    1.10839        -4.75069        -4.27573        -0.08686         2.24566         2.06244         0.01857   13.38000  299.42000    9.11764   65.70000  356.20000 1300.90000 1070.84000  115.28000    0.00129  302.00000   -3.81698    2.99401   -1.27487   -7.20082   10.99724  156.68803   48.50000    0.00000    0.00000    0.64587  626.24000   19.13653  286.04000    0.01193    0.01185    9.52900    5.55028    1.24167    6.85951    1.48804    0.00253    0.06311    0.08420
   1.98000 226.0000000        nan    6.00000  783.87000   23.86101  507.51000   14.45359  266.86000    7.81907  266.13000    7.79589    0.75902    0.02317    0.00000    0.00000  219.30000    5.84848   24.10300    0.78605    0.63673         0.89295   24.81000   29.94349       156.20000       164.47222   -1.42300    0.13430   -1.29140   -4.41600  -45.77226    4.65011  -41.12215  -30.26427  -35.61000  -28.64000    1.24337        -4.68232        -4.18041        -0.09003         2.21613         2.02729         0.01967   13.61000  299.65000    9.04167   64.60000  357.30000 1325.60000 1095.54000  115.31000    0.00110  302.36000   -3.78036    2.82109   -1.34003   -7.18305   11.39541  160.73076   45.73000    0.00000    0.00000    0.61932  626.24000   19.13653  286.04000    0.01351    0.01342    9.39200    5.85447    1.29642    7.06596    1.52243    0.00239    0.06251    0.08170
   1.98000 227.0000000        nan    6.00000  783.87000   23.86101  505.87000   14.40268  252.44000    7.42233  251.83000    7.40294    0.63533    0.01938    0.00000    0.00000  231.39000    6.17977   24.54100    0.80058    0.61242         0.98570   24.63000   29.74692       174.10000       181.81750   -1.33100    0.13830   -1.19600   -4.56000  -42.87553    4.76660  -38.10893  -32.23029  -36.91000  -26.22000    1.40770        -4.61432        -4.07935        -0.09343         2.18538         1.98960         0.02088   13.86000  299.90000    8.96245   63.40000  358.50000 1352.00000 1121.94000  115.35000    0.00093  302.75000   -3.74014    2.63924   -1.41713   -7.15764   11.82421  165.09764   42.84000    0.00000    0.00000    0.59002  626.24000   19.13653  286.04000    0.01531    0.01519    9.25000    6.18610    1.35618    7.28553    1.55913    0.00224    0.06201    0.07930
